,open,high,low,close,volume
2024-04-03 18:59:00,891.299,891.3,891.15,891.25,334.0
2024-04-03 18:58:00,891.2,891.43,891.15,891.2,916.0
2024-04-03 18:57:00,891.23,891.3,891.0,891.2,318.0
2024-04-03 18:56:00,891.135,891.299,891.0,891.0,343.0
2024-04-03 18:55:00,891.2,891.24,891.0,891.0,1012.0
2024-04-03 18:54:00,891.02,891.2,891.0,891.1,356.0
2024-04-03 18:53:00,890.93,891.24,890.8,891.0,437.0
2024-04-03 18:52:00,890.7,891.27,890.51,891.27,405.0
2024-04-03 18:51:00,890.8,890.8,890.5,890.71,183.0
2024-04-03 18:50:00,890.8,890.99,890.73,890.75,764.0
2024-04-03 18:49:00,891.0,891.0,890.8,890.99,221.0
2024-04-03 18:48:00,891.0,891.27,890.8,890.99,254.0
2024-04-03 18:47:00,891.0,891.25,890.9,890.9,1148.0
2024-04-03 18:46:00,891.0,891.26,890.85,891.25,1114.0
2024-04-03 18:45:00,891.0,891.1,891.0,891.0,501.0
2024-04-03 18:44:00,891.0,891.1,890.9,891.0,394.0
2024-04-03 18:43:00,890.9,891.0,890.8,891.0,872.0
2024-04-03 18:42:00,890.75,891.0,890.6,890.8,593.0
2024-04-03 18:41:00,890.875,891.0,890.65,890.75,712.0
2024-04-03 18:40:00,891.0,891.1,890.82,890.875,324.0
2024-04-03 18:39:00,891.1,891.2,890.995,891.01,513.0
2024-04-03 18:38:00,890.96,891.199,890.612,891.02,708.0
2024-04-03 18:37:00,891.216,891.216,891.0,891.1,445.0
2024-04-03 18:36:00,891.3,891.3,890.945,891.05,469.0
2024-04-03 18:35:00,890.86,891.25,890.86,891.15,3348.0
2024-04-03 18:34:00,890.94,890.95,890.626,890.94,374.0
2024-04-03 18:33:00,890.89,890.95,890.775,890.93,363.0
2024-04-03 18:32:00,890.77,890.95,890.6,890.95,604.0
2024-04-03 18:31:00,890.695,890.95,890.6,890.939,3107.0
2024-04-03 18:30:00,890.58,890.75,890.475,890.75,2373.0
2024-04-03 18:29:00,890.41,890.59,890.33,890.47,1716.0
2024-04-03 18:28:00,890.43,890.47,890.26,890.4,522.0
2024-04-03 18:27:00,890.47,890.47,890.26,890.26,61.0
2024-04-03 18:26:00,890.38,890.43,890.26,890.27,291.0
2024-04-03 18:25:00,890.39,890.39,890.25,890.34,373.0
2024-04-03 18:24:00,890.39,890.4,890.25,890.25,1031.0
2024-04-03 18:23:00,890.31,890.47,890.25,890.36,248.0
2024-04-03 18:22:00,890.36,890.47,890.15,890.47,214.0
2024-04-03 18:21:00,890.42,890.43,890.205,890.4,96.0
2024-04-03 18:20:00,890.4,890.47,890.05,890.43,119.0
2024-04-03 18:19:00,890.26,890.49,890.0,890.265,94.0
2024-04-03 18:18:00,890.5,890.5,890.03,890.49,233.0
2024-04-03 18:17:00,890.03,890.5,890.03,890.27,1823.0
2024-04-03 18:16:00,890.15,890.2,890.033,890.034,2260.0
2024-04-03 18:15:00,890.1,890.3,890.1,890.15,156.0
2024-04-03 18:14:00,890.045,890.2,889.89,890.2,501.0
2024-04-03 18:13:00,890.1,890.31,889.89,890.17,254.0
2024-04-03 18:12:00,890.23,890.31,889.89,890.31,603.0
2024-04-03 18:11:00,890.29,890.38,890.15,890.2,321.0
2024-04-03 18:10:00,890.29,890.29,890.11,890.2,451.0
2024-04-03 18:09:00,890.1,890.4,890.0,890.3,462.0
2024-04-03 18:08:00,890.05,890.2,889.9,890.2,99.0
2024-04-03 18:07:00,890.1,890.3,889.975,890.0,644.0
2024-04-03 18:06:00,890.15,890.37,889.76,890.15,1093.0
2024-04-03 18:05:00,889.86,890.2,889.75,890.1,1002.0
2024-04-03 18:04:00,889.86,890.0,889.7,889.9,171.0
2024-04-03 18:03:00,889.55,890.0,889.55,889.9,519.0
2024-04-03 18:02:00,889.64,889.96,889.53,889.8,145.0
2024-04-03 18:01:00,889.66,889.98,889.5,889.512,652.0
2024-04-03 18:00:00,889.75,889.98,889.52,889.82,540.0
2024-04-03 17:59:00,889.83,889.98,889.52,889.75,135.0
2024-04-03 17:58:00,889.85,890.0,889.69,890.0,392.0
2024-04-03 17:57:00,890.05,890.075,889.7,889.88,794.0
2024-04-03 17:56:00,889.7,890.05,889.7,890.025,355.0
2024-04-03 17:55:00,889.9,890.05,889.7,890.05,133.0
2024-04-03 17:54:00,889.86,890.0,889.7,889.99,559.0
2024-04-03 17:53:00,889.898,889.9,889.79,889.85,125.0
2024-04-03 17:52:00,889.78,889.9,889.66,889.845,82.0
2024-04-03 17:51:00,889.8,889.9,889.66,889.86,336.0
2024-04-03 17:50:00,889.58,889.88,889.52,889.88,186.0
2024-04-03 17:49:00,889.6,889.85,889.24,889.58,349.0
2024-04-03 17:48:00,890.0,890.1,889.6,889.6,1057.0
2024-04-03 17:47:00,890.065,890.25,889.89,890.0,471.0
2024-04-03 17:46:00,890.25,890.33,889.975,890.065,1503.0
2024-04-03 17:45:00,890.1,890.25,889.7,889.975,720.0
2024-04-03 17:44:00,889.997,890.25,889.89,890.1,937.0
2024-04-03 17:43:00,889.745,889.945,889.745,889.945,558.0
2024-04-03 17:42:00,889.75,889.9,889.6,889.745,71.0
2024-04-03 17:41:00,889.66,889.9,889.54,889.66,246.0
2024-04-03 17:40:00,889.78,889.9,889.66,889.81,337.0
2024-04-03 17:39:00,889.61,890.0,889.54,889.84,387.0
2024-04-03 17:38:00,889.51,890.0,889.19,889.87,6624.0
2024-04-03 17:37:00,889.46,889.58,889.31,889.5,229.0
2024-04-03 17:36:00,889.49,889.62,889.2,889.46,319.0
2024-04-03 17:35:00,889.22,889.49,889.06,889.49,615.0
2024-04-03 17:34:00,889.18,889.3,889.06,889.3,229.0
2024-04-03 17:33:00,889.3,889.3,889.06,889.175,56.0
2024-04-03 17:32:00,889.12,889.3,889.05,889.067,823.0
2024-04-03 17:31:00,889.2,889.3,889.0,889.19,1608.0
2024-04-03 17:30:00,889.25,889.47,889.2,889.3,185.0
2024-04-03 17:29:00,889.49,889.49,889.11,889.345,926.0
2024-04-03 17:28:00,889.4,889.5,889.0,889.275,865.0
2024-04-03 17:27:00,889.5,889.6,889.4,889.6,947.0
2024-04-03 17:26:00,889.78,889.95,889.5,889.5,966.0
2024-04-03 17:25:00,889.8,889.94,889.631,889.94,522.0
2024-04-03 17:24:00,889.75,890.14,889.62,889.8,938.0
2024-04-03 17:23:00,889.9,890.14,889.8,889.97,72.0
2024-04-03 17:22:00,889.935,890.09,889.8,889.9,299.0
2024-04-03 17:21:00,889.98,890.09,889.67,889.8,613.0
2024-04-03 17:20:00,889.925,890.18,889.67,889.68,191.0
2024-04-03 17:19:00,889.8,890.18,889.75,889.8,324.0
2024-04-03 17:18:00,889.98,890.18,889.75,889.799,2619.0
2024-04-03 17:17:00,889.75,890.19,889.75,889.98,1112.0
2024-04-03 17:16:00,890.1,890.35,889.83,890.0,1159.0
2024-04-03 17:15:00,889.9,890.4,889.66,890.105,1290.0
2024-04-03 17:14:00,889.685,889.775,889.5,889.765,1349.0
2024-04-03 17:13:00,889.7,889.75,889.5,889.5,331.0
2024-04-03 17:12:00,889.75,889.75,889.33,889.535,198.0
2024-04-03 17:11:00,889.68,889.75,889.34,889.7,395.0
2024-04-03 17:10:00,889.34,889.75,889.2,889.68,3289.0
2024-04-03 17:09:00,889.3,889.65,889.2,889.38,667.0
2024-04-03 17:08:00,889.36,889.65,889.2,889.3,1303.0
2024-04-03 17:07:00,889.9,889.9,889.305,889.353,2509.0
2024-04-03 17:06:00,889.74,889.75,889.5,889.7,1055.0
2024-04-03 17:05:00,889.7,889.75,889.52,889.75,959.0
2024-04-03 17:04:00,889.64,890.0,889.64,889.64,665.0
2024-04-03 17:03:00,889.925,890.01,889.6,889.8,4421.0
2024-04-03 17:02:00,890.04,890.04,889.86,890.0,282.0
2024-04-03 17:01:00,889.905,890.2,889.85,889.995,809.0
2024-04-03 17:00:00,890.05,890.2,889.8,889.81,713.0
2024-04-03 16:59:00,890.15,890.2,889.9,890.0,2182.0
2024-04-03 16:58:00,890.112,890.2,890.11,890.17,124.0
2024-04-03 16:57:00,890.16,890.38,889.99,890.11,2215.0
2024-04-03 16:56:00,890.04,890.4,890.0,890.15,941.0
2024-04-03 16:55:00,890.24,890.25,889.64,890.125,1251.0
2024-04-03 16:54:00,890.25,890.4,890.15,890.15,970.0
2024-04-03 16:53:00,890.24,890.4,890.22,890.325,1515.0
2024-04-03 16:52:00,890.22,890.29,890.2,890.255,726.0
2024-04-03 16:51:00,890.2,890.24,889.64,890.24,2359.0
2024-04-03 16:50:00,890.22,890.29,890.15,890.2,300.0
2024-04-03 16:49:00,890.22,890.39,890.15,890.39,475.0
2024-04-03 16:48:00,890.22,890.29,890.15,890.22,789.0
2024-04-03 16:47:00,890.12,890.25,890.12,890.16,810.0
2024-04-03 16:46:00,890.145,890.24,890.06,890.06,692.0
2024-04-03 16:45:00,890.13,890.24,890.05,890.21,200.0
2024-04-03 16:44:00,890.13,890.24,890.03,890.135,366.0
2024-04-03 16:43:00,890.25,890.25,890.02,890.16,1163.0
2024-04-03 16:42:00,890.15,890.29,890.01,890.14,499.0
2024-04-03 16:41:00,890.17,890.29,890.01,890.24,866.0
2024-04-03 16:40:00,890.09,890.24,890.0,890.14,1740.0
2024-04-03 16:39:00,889.93,890.14,889.82,890.01,676.0
2024-04-03 16:38:00,890.01,890.14,889.9,889.93,1034.0
2024-04-03 16:37:00,890.055,890.18,889.94,889.97,350.0
2024-04-03 16:36:00,889.81,890.18,889.81,890.055,372.0
2024-04-03 16:35:00,890.16,890.24,889.8,890.17,2115.0
2024-04-03 16:34:00,890.29,890.29,890.0,890.05,577.0
2024-04-03 16:33:00,890.125,890.29,890.017,890.29,238.0
2024-04-03 16:32:00,890.145,890.29,890.1,890.24,399.0
2024-04-03 16:31:00,890.29,890.29,890.04,890.19,466.0
2024-04-03 16:30:00,890.01,890.39,890.01,890.24,518.0
2024-04-03 16:29:00,890.42,890.49,890.01,890.36,949.0
2024-04-03 16:28:00,890.3,890.5,890.2,890.42,493.0
2024-04-03 16:27:00,890.4,890.496,890.02,890.3,595.0
2024-04-03 16:26:00,890.5,890.5,890.2,890.4,1231.0
2024-04-03 16:25:00,890.05,890.5,890.0,890.42,1642.0
2024-04-03 16:24:00,890.09,890.2,889.75,890.05,697.0
2024-04-03 16:23:00,890.0,890.25,889.75,889.75,1211.0
2024-04-03 16:22:00,890.03,890.24,889.76,890.15,3079.0
2024-04-03 16:21:00,890.39,890.5,890.0,890.15,1863.0
2024-04-03 16:20:00,890.25,890.6,889.64,890.35,7574.0
2024-04-03 16:19:00,890.5,890.6,890.2,890.375,1474.0
2024-04-03 16:18:00,890.5,890.65,890.16,890.55,1107.0
2024-04-03 16:17:00,890.59,890.59,889.64,890.26,17807.0
2024-04-03 16:16:00,890.5,890.695,890.01,890.6,3369.0
2024-04-03 16:15:00,889.64,890.7,889.64,890.5,5234.0
2024-04-03 16:14:00,889.85,890.02,889.75,889.995,3352.0
2024-04-03 16:13:00,889.88,890.08,889.753,889.8,1157.0
2024-04-03 16:12:00,889.85,890.0,889.8,889.88,593.0
2024-04-03 16:11:00,889.71,890.0,889.64,890.0,2367.0
2024-04-03 16:10:00,889.915,890.08,889.64,889.78,9714.0
2024-04-03 16:09:00,890.15,890.3,889.64,889.94,4423.0
2024-04-03 16:08:00,890.47,890.6,889.64,889.64,119362.0
2024-04-03 16:07:00,890.5,890.78,890.45,890.5,2177.0
2024-04-03 16:06:00,889.64,890.8,889.64,890.615,2788.0
2024-04-03 16:05:00,890.34,890.8,890.3,890.415,5468.0
2024-04-03 16:04:00,890.08,890.8,889.64,890.555,11085.0
2024-04-03 16:03:00,890.33,890.5,889.64,890.2,59470.0
2024-04-03 16:02:00,890.54,890.8,889.64,890.5,94856.0
2024-04-03 16:01:00,890.22,890.86,889.64,890.52,47106.0
2024-04-03 16:00:00,889.66,890.5,889.64,890.23,1727535.0
2024-04-03 15:59:00,889.16,890.0,888.81,889.66,341852.0
2024-04-03 15:58:00,889.0,889.6,888.71,889.07,222700.0
2024-04-03 15:57:00,889.11,889.85,889.001,889.19,96735.0
2024-04-03 15:56:00,889.03,889.73,888.92,889.215,97617.0
2024-04-03 15:55:00,889.19,889.4,888.11,889.075,144056.0
2024-04-03 15:54:00,889.86,890.24,889.05,889.385,116563.0
2024-04-03 15:53:00,889.94,890.61,889.54,889.75,73290.0
2024-04-03 15:52:00,889.39,890.39,889.02,889.66,117694.0
2024-04-03 15:51:00,889.66,889.884,888.85,889.36,106307.0
2024-04-03 15:50:00,889.52,889.67,888.62,889.43,121023.0
2024-04-03 15:49:00,889.107,890.06,889.07,889.52,74858.0
2024-04-03 15:48:00,889.88,890.13,888.49,889.09,128410.0
2024-04-03 15:47:00,890.005,890.38,889.56,889.87,64452.0
2024-04-03 15:46:00,890.87,890.96,889.51,890.084,113037.0
2024-04-03 15:45:00,890.85,891.05,890.31,890.78,74800.0
2024-04-03 15:44:00,891.318,891.46,890.44,890.691,65369.0
2024-04-03 15:43:00,890.965,891.55,890.965,891.47,42359.0
2024-04-03 15:42:00,891.525,891.64,890.79,890.84,60424.0
2024-04-03 15:41:00,891.04,891.79,890.8,891.45,58489.0
2024-04-03 15:40:00,891.845,891.97,891.1,891.1,53961.0
2024-04-03 15:39:00,891.98,892.32,891.58,891.87,62219.0
2024-04-03 15:38:00,892.04,892.43,891.54,891.852,60382.0
2024-04-03 15:37:00,892.28,892.43,891.8,892.23,56819.0
2024-04-03 15:36:00,892.0,892.5,891.851,892.28,54042.0
2024-04-03 15:35:00,891.58,892.89,891.474,892.03,143109.0
2024-04-03 15:34:00,890.633,891.74,890.33,891.5,85058.0
2024-04-03 15:33:00,891.67,891.69,890.54,890.74,52541.0
2024-04-03 15:32:00,890.92,891.68,890.92,891.68,61725.0
2024-04-03 15:31:00,890.785,891.56,890.34,890.83,73993.0
2024-04-03 15:30:00,891.24,891.24,889.62,890.772,89297.0
2024-04-03 15:29:00,891.65,891.65,890.6,891.37,45073.0
2024-04-03 15:28:00,891.697,892.11,891.23,891.54,51921.0
2024-04-03 15:27:00,891.28,892.0,891.1,891.697,51825.0
2024-04-03 15:26:00,891.33,892.01,891.13,891.216,81725.0
2024-04-03 15:25:00,890.83,891.46,890.39,891.315,95316.0
2024-04-03 15:24:00,892.02,892.2,890.681,890.82,103193.0
2024-04-03 15:23:00,891.83,892.28,891.5,891.77,61726.0
2024-04-03 15:22:00,892.46,892.5,891.71,891.75,55724.0
2024-04-03 15:21:00,892.47,892.85,892.15,892.43,37544.0
2024-04-03 15:20:00,892.17,892.98,891.91,892.85,64049.0
2024-04-03 15:19:00,892.51,892.82,892.0,892.3,74023.0
2024-04-03 15:18:00,892.38,893.3,891.55,892.51,91366.0
2024-04-03 15:17:00,891.94,893.29,891.76,892.459,92189.0
2024-04-03 15:16:00,891.57,892.31,890.51,891.97,116775.0
2024-04-03 15:15:00,891.59,891.66,888.92,891.3,232705.0
2024-04-03 15:14:00,893.73,893.84,891.0,891.94,179964.0
2024-04-03 15:13:00,893.879,893.879,893.05,893.638,83832.0
2024-04-03 15:12:00,894.467,894.99,893.21,893.82,113374.0
2024-04-03 15:11:00,895.5,895.51,894.19,894.329,90307.0
2024-04-03 15:10:00,896.1,896.34,895.41,895.79,68990.0
2024-04-03 15:09:00,895.68,896.09,895.41,896.05,41215.0
2024-04-03 15:08:00,895.91,895.96,895.56,895.9,23657.0
2024-04-03 15:07:00,895.5,896.18,895.24,895.77,71341.0
2024-04-03 15:06:00,895.745,896.14,895.43,895.54,79043.0
2024-04-03 15:05:00,894.885,895.83,894.885,895.83,62123.0
2024-04-03 15:04:00,895.01,895.26,894.7,894.96,40993.0
2024-04-03 15:03:00,894.597,895.45,894.53,894.93,82849.0
2024-04-03 15:02:00,894.883,894.96,894.33,894.8,71512.0
2024-04-03 15:01:00,895.29,895.33,894.82,894.845,64013.0
2024-04-03 15:00:00,895.61,895.61,894.48,895.115,86787.0
2024-04-03 14:59:00,894.92,895.64,894.8,895.478,62532.0
2024-04-03 14:58:00,895.9,895.95,894.585,894.815,114145.0
2024-04-03 14:57:00,896.2,896.38,895.97,896.08,42046.0
2024-04-03 14:56:00,896.82,896.82,895.8,896.13,59774.0
2024-04-03 14:55:00,896.17,897.0,896.17,896.76,89320.0
2024-04-03 14:54:00,896.01,896.42,895.77,896.165,58949.0
2024-04-03 14:53:00,895.47,896.3,895.17,895.97,78869.0
2024-04-03 14:52:00,895.9,896.2,894.8,895.53,115609.0
2024-04-03 14:51:00,896.19,896.35,895.86,895.92,56571.0
2024-04-03 14:50:00,896.35,896.44,895.84,896.19,61091.0
2024-04-03 14:49:00,896.85,896.85,895.88,896.27,89854.0
2024-04-03 14:48:00,897.42,897.42,896.61,896.78,52696.0
2024-04-03 14:47:00,897.19,897.63,897.06,897.245,55705.0
2024-04-03 14:46:00,897.22,897.4,897.0,897.24,59727.0
2024-04-03 14:45:00,898.12,898.12,897.03,897.37,68323.0
2024-04-03 14:44:00,897.84,898.12,897.43,898.03,72356.0
2024-04-03 14:43:00,898.51,898.545,897.84,897.9,45979.0
2024-04-03 14:42:00,898.5,898.81,898.45,898.72,24444.0
2024-04-03 14:41:00,898.93,898.997,898.5,898.55,25044.0
2024-04-03 14:40:00,899.08,899.156,898.65,898.93,25072.0
2024-04-03 14:39:00,898.71,899.08,898.6,898.97,24092.0
2024-04-03 14:38:00,899.0,899.31,898.67,898.69,44317.0
2024-04-03 14:37:00,899.07,899.2,898.8,898.91,30105.0
2024-04-03 14:36:00,898.47,899.14,898.44,899.06,54318.0
2024-04-03 14:35:00,898.13,898.69,898.1,898.341,25545.0
2024-04-03 14:34:00,898.525,898.79,898.11,898.11,38335.0
2024-04-03 14:33:00,898.285,898.71,897.84,898.446,45173.0
2024-04-03 14:32:00,898.575,898.96,898.285,898.32,66116.0
2024-04-03 14:31:00,898.59,898.64,897.85,898.575,72420.0
2024-04-03 14:30:00,898.4,898.76,898.34,898.48,24016.0
2024-04-03 14:29:00,898.985,898.985,898.28,898.48,39196.0
2024-04-03 14:28:00,898.87,899.2,898.78,899.08,32943.0
2024-04-03 14:27:00,899.05,899.2,898.67,898.85,24334.0
2024-04-03 14:26:00,899.11,899.36,898.9,898.98,32174.0
2024-04-03 14:25:00,899.22,899.225,898.68,899.08,34232.0
2024-04-03 14:24:00,898.99,899.34,898.88,899.22,33287.0
2024-04-03 14:23:00,899.32,899.395,898.84,899.07,35086.0
2024-04-03 14:22:00,899.47,899.64,899.27,899.46,22366.0
2024-04-03 14:21:00,899.27,899.72,899.27,899.42,44719.0
2024-04-03 14:20:00,899.09,899.44,898.958,899.295,43395.0
2024-04-03 14:19:00,898.505,899.24,898.37,899.11,55537.0
2024-04-03 14:18:00,898.3,898.64,897.536,898.43,61088.0
2024-04-03 14:17:00,898.8,899.39,897.9,898.2,69200.0
2024-04-03 14:16:00,899.33,899.43,898.8,898.9,39052.0
2024-04-03 14:15:00,899.12,899.63,899.12,899.21,30602.0
2024-04-03 14:14:00,899.73,899.83,899.04,899.13,62992.0
2024-04-03 14:13:00,900.24,900.24,899.55,899.86,41407.0
2024-04-03 14:12:00,900.246,900.4,899.95,900.093,28836.0
2024-04-03 14:11:00,900.45,900.75,900.14,900.295,40173.0
2024-04-03 14:10:00,900.26,900.75,900.02,900.25,52913.0
2024-04-03 14:09:00,900.27,900.59,899.79,900.3,41226.0
2024-04-03 14:08:00,899.99,900.65,899.69,900.35,100142.0
2024-04-03 14:07:00,899.565,900.0,899.131,899.816,51718.0
2024-04-03 14:06:00,898.77,899.65,898.74,899.59,43199.0
2024-04-03 14:05:00,899.074,899.179,898.52,898.756,40072.0
2024-04-03 14:04:00,899.33,899.35,898.91,899.011,19182.0
2024-04-03 14:03:00,899.64,899.71,898.9,899.32,33221.0
2024-04-03 14:02:00,898.77,899.77,898.64,899.615,53678.0
2024-04-03 14:01:00,899.09,899.22,898.75,898.81,38799.0
2024-04-03 14:00:00,898.96,899.05,898.61,899.0,31407.0
2024-04-03 13:59:00,898.743,899.3,898.6,898.9,37117.0
2024-04-03 13:58:00,898.94,899.13,898.53,898.91,24800.0
2024-04-03 13:57:00,899.335,899.42,898.53,898.65,41616.0
2024-04-03 13:56:00,899.6,899.7,899.2,899.333,27317.0
2024-04-03 13:55:00,899.53,899.79,899.21,899.79,32318.0
2024-04-03 13:54:00,899.78,900.0,899.49,899.49,29773.0
2024-04-03 13:53:00,899.87,899.96,899.62,899.95,20230.0
2024-04-03 13:52:00,900.16,900.33,899.54,899.77,33251.0
2024-04-03 13:51:00,899.62,900.45,899.5,900.106,84306.0
2024-04-03 13:50:00,899.296,899.75,899.17,899.645,34629.0
2024-04-03 13:49:00,899.37,899.72,899.1,899.262,48827.0
2024-04-03 13:48:00,899.39,899.8,899.23,899.325,68644.0
2024-04-03 13:47:00,899.05,899.6,898.76,899.301,51754.0
2024-04-03 13:46:00,898.74,899.23,898.63,899.1,45588.0
2024-04-03 13:45:00,898.6,898.83,898.28,898.76,33496.0
2024-04-03 13:44:00,898.57,899.0,898.5,898.8,26355.0
2024-04-03 13:43:00,898.83,899.02,898.56,898.68,28690.0
2024-04-03 13:42:00,899.005,899.25,898.71,898.944,40379.0
2024-04-03 13:41:00,898.7,899.25,898.37,899.005,62356.0
2024-04-03 13:40:00,898.11,898.72,897.9,898.72,54295.0
2024-04-03 13:39:00,898.58,898.68,897.84,897.878,46799.0
2024-04-03 13:38:00,898.855,898.96,898.24,898.58,36079.0
2024-04-03 13:37:00,898.735,899.5,898.32,898.8,74148.0
2024-04-03 13:36:00,898.855,898.99,898.56,898.89,39396.0
2024-04-03 13:35:00,899.458,899.62,898.6,898.86,71303.0
2024-04-03 13:34:00,899.543,899.8,899.14,899.3,41987.0
2024-04-03 13:33:00,899.837,900.07,899.21,899.58,61725.0
2024-04-03 13:32:00,900.03,900.18,899.39,899.91,56173.0
2024-04-03 13:31:00,900.34,900.5,899.86,900.035,61642.0
2024-04-03 13:30:00,900.65,900.74,900.26,900.475,46827.0
2024-04-03 13:29:00,900.77,900.94,900.31,900.39,39648.0
2024-04-03 13:28:00,900.719,901.03,900.56,900.77,49358.0
2024-04-03 13:27:00,900.815,901.25,900.485,900.72,73464.0
2024-04-03 13:26:00,900.964,901.0,900.27,900.84,67738.0
2024-04-03 13:25:00,899.85,901.1,899.6,900.967,136736.0
2024-04-03 13:24:00,899.91,900.23,899.71,899.942,49916.0
2024-04-03 13:23:00,899.8,900.33,899.42,900.12,128150.0
2024-04-03 13:22:00,899.315,899.93,899.22,899.78,99100.0
2024-04-03 13:21:00,898.11,899.4,897.91,899.4,78851.0
2024-04-03 13:20:00,897.94,898.5,897.93,898.135,44147.0
2024-04-03 13:19:00,897.51,898.45,897.28,898.095,51546.0
2024-04-03 13:18:00,897.22,897.49,896.77,897.28,52836.0
2024-04-03 13:17:00,897.07,897.59,897.0,897.17,42778.0
2024-04-03 13:16:00,897.62,898.01,896.751,897.41,66910.0
2024-04-03 13:15:00,898.27,898.37,897.35,897.67,78366.0
2024-04-03 13:14:00,898.456,898.6,898.29,898.35,13356.0
2024-04-03 13:13:00,898.515,898.768,898.23,898.35,29057.0
2024-04-03 13:12:00,898.71,898.85,898.2,898.6,31428.0
2024-04-03 13:11:00,898.67,898.9,898.21,898.517,30168.0
2024-04-03 13:10:00,898.389,899.15,898.389,898.67,56375.0
2024-04-03 13:09:00,898.32,898.65,898.18,898.402,35976.0
2024-04-03 13:08:00,898.34,898.75,898.13,898.32,34681.0
2024-04-03 13:07:00,899.08,899.2,898.33,898.4,53792.0
2024-04-03 13:06:00,898.375,899.11,898.12,899.04,72628.0
2024-04-03 13:05:00,898.15,898.59,897.95,898.32,34134.0
