,open,high,low,close,volume
2024-04-17 19:12:00,154.685,154.74,154.66,154.66,1342.0
2024-04-17 19:11:00,154.74,154.74,154.66,154.7,743.0
2024-04-17 19:10:00,154.72,154.75,154.66,154.72,978.0
2024-04-17 19:09:00,154.69,154.72,154.66,154.661,4028.0
2024-04-17 19:08:00,154.71,154.78,154.68,154.71,5628.0
2024-04-17 19:07:00,154.76,154.78,154.68,154.71,2671.0
2024-04-17 19:06:00,154.78,154.8,154.72,154.76,1408.0
2024-04-17 19:05:00,154.8,154.8,154.75,154.78,320.0
2024-04-17 19:04:00,154.8,154.8,154.74,154.75,1276.0
2024-04-17 19:03:00,154.8,154.8,154.73,154.76,1137.0
2024-04-17 19:02:00,154.82,154.87,154.73,154.8,5617.0
2024-04-17 19:01:00,154.82,154.88,154.77,154.85,892.0
2024-04-17 19:00:00,154.805,154.82,154.8,154.82,412.0
2024-04-17 18:59:00,154.77,154.805,154.7,154.8,794.0
2024-04-17 18:58:00,154.765,154.82,154.71,154.77,2107.0
2024-04-17 18:57:00,154.785,154.82,154.71,154.77,687.0
2024-04-17 18:56:00,154.8,154.8,154.74,154.8,537.0
2024-04-17 18:55:00,154.8,154.82,154.71,154.78,1472.0
2024-04-17 18:54:00,154.75,154.82,154.75,154.8,750.0
2024-04-17 18:53:00,154.87,154.87,154.71,154.75,1345.0
2024-04-17 18:52:00,154.88,154.88,154.7,154.86,7125.0
2024-04-17 18:51:00,154.86,154.92,154.75,154.85,301.0
2024-04-17 18:50:00,154.8,154.87,154.73,154.825,368.0
2024-04-17 18:49:00,154.814,154.94,154.7,154.88,6225.0
2024-04-17 18:48:00,154.93,154.94,154.84,154.88,1019.0
2024-04-17 18:47:00,155.0,155.0,154.86,154.895,2566.0
2024-04-17 18:46:00,155.0,155.0,154.93,155.0,486.0
2024-04-17 18:45:00,155.01,155.02,154.92,154.96,1174.0
2024-04-17 18:44:00,155.0,155.08,155.0,155.04,1525.0
2024-04-17 18:43:00,155.05,155.08,155.0,155.01,276.0
2024-04-17 18:42:00,155.05,155.09,155.0,155.08,965.0
2024-04-17 18:41:00,155.08,155.08,155.0,155.08,219.0
2024-04-17 18:40:00,154.97,155.08,154.9,155.08,756.0
2024-04-17 18:39:00,154.93,155.03,154.93,155.03,440.0
2024-04-17 18:38:00,155.04,155.05,154.9,154.965,2531.0
2024-04-17 18:37:00,155.09,155.09,154.94,155.015,5201.0
2024-04-17 18:36:00,155.055,155.09,155.04,155.07,322.0
2024-04-17 18:35:00,155.055,155.09,155.04,155.07,405.0
2024-04-17 18:34:00,155.07,155.07,155.04,155.04,916.0
2024-04-17 18:33:00,155.09,155.09,155.04,155.06,542.0
2024-04-17 18:32:00,155.08,155.09,155.0,155.05,3843.0
2024-04-17 18:31:00,155.075,155.08,155.02,155.05,1389.0
2024-04-17 18:30:00,155.07,155.09,155.05,155.09,547.0
2024-04-17 18:29:00,155.13,155.13,155.05,155.08,2267.0
2024-04-17 18:28:00,155.13,155.13,155.052,155.11,908.0
2024-04-17 18:27:00,155.12,155.13,155.05,155.08,1272.0
2024-04-17 18:26:00,155.13,155.13,155.05,155.13,1114.0
2024-04-17 18:25:00,155.0,155.14,154.96,155.13,2055.0
2024-04-17 18:24:00,155.0,155.12,154.98,155.12,3898.0
2024-04-17 18:23:00,155.0,155.03,154.92,155.0,474.0
2024-04-17 18:22:00,155.02,155.03,154.91,155.0,1676.0
2024-04-17 18:21:00,155.05,155.05,154.9,155.0,4482.0
2024-04-17 18:20:00,154.98,155.08,154.94,154.985,985.0
2024-04-17 18:19:00,154.92,155.01,154.91,155.01,3585.0
2024-04-17 18:18:00,154.9,154.93,154.86,154.92,246.0
2024-04-17 18:17:00,154.9,154.9,154.86,154.88,305.0
2024-04-17 18:16:00,154.88,154.9,154.86,154.88,284.0
2024-04-17 18:15:00,154.89,154.92,154.86,154.88,388.0
2024-04-17 18:14:00,154.92,154.92,154.86,154.92,347.0
2024-04-17 18:13:00,154.92,154.94,154.86,154.9,373.0
2024-04-17 18:12:00,154.86,154.94,154.83,154.93,1560.0
2024-04-17 18:11:00,154.8,154.88,154.8,154.86,715.0
2024-04-17 18:10:00,154.89,154.92,154.8,154.8,993.0
2024-04-17 18:09:00,154.9,154.93,154.82,154.82,1748.0
2024-04-17 18:08:00,154.845,154.95,154.84,154.87,2132.0
2024-04-17 18:07:00,154.82,154.9,154.77,154.808,1150.0
2024-04-17 18:06:00,154.81,154.85,154.78,154.795,383.0
2024-04-17 18:05:00,154.771,154.85,154.771,154.83,875.0
2024-04-17 18:04:00,154.84,154.84,154.76,154.81,1099.0
2024-04-17 18:03:00,154.8,154.85,154.77,154.8,683.0
2024-04-17 18:02:00,154.84,154.85,154.76,154.82,796.0
2024-04-17 18:01:00,154.79,155.45,154.78,154.81,1955.0
2024-04-17 18:00:00,154.78,154.839,154.72,154.79,5123.0
2024-04-17 17:59:00,154.72,154.76,154.68,154.76,1479.0
2024-04-17 17:58:00,154.79,154.79,154.68,154.7,4540.0
2024-04-17 17:57:00,154.761,154.8,154.76,154.77,481.0
2024-04-17 17:56:00,154.8,154.84,154.74,154.76,596.0
2024-04-17 17:55:00,154.8,154.84,154.72,154.74,1806.0
2024-04-17 17:54:00,154.81,154.84,154.72,154.84,1179.0
2024-04-17 17:53:00,154.76,154.9,154.71,154.79,3529.0
2024-04-17 17:52:00,154.79,154.82,154.71,154.71,8252.0
2024-04-17 17:51:00,154.73,154.79,154.71,154.76,2819.0
2024-04-17 17:50:00,154.81,154.85,154.72,154.76,2950.0
2024-04-17 17:49:00,154.9,154.95,154.76,154.81,4750.0
2024-04-17 17:48:00,154.91,154.94,154.89,154.9,380.0
2024-04-17 17:47:00,154.879,154.95,154.87,154.92,1459.0
2024-04-17 17:46:00,154.91,154.96,154.87,154.92,1343.0
2024-04-17 17:45:00,154.92,154.95,154.87,154.92,1284.0
2024-04-17 17:44:00,154.9,154.925,154.87,154.92,916.0
2024-04-17 17:43:00,154.89,154.92,154.85,154.9,634.0
2024-04-17 17:42:00,154.88,154.92,154.88,154.885,2469.0
2024-04-17 17:41:00,154.865,154.92,154.86,154.881,1178.0
2024-04-17 17:40:00,154.86,154.88,154.85,154.88,459.0
2024-04-17 17:39:00,154.87,154.88,154.84,154.86,1986.0
2024-04-17 17:38:00,154.88,154.88,154.84,154.84,183.0
2024-04-17 17:37:00,154.83,154.88,154.81,154.85,568.0
2024-04-17 17:36:00,154.86,154.86,154.81,154.83,484.0
2024-04-17 17:35:00,154.89,154.89,154.81,154.86,1736.0
2024-04-17 17:34:00,154.86,154.9,154.82,154.82,764.0
2024-04-17 17:33:00,154.89,154.9,154.82,154.9,2445.0
2024-04-17 17:32:00,154.87,154.89,154.82,154.89,1103.0
2024-04-17 17:31:00,154.9,154.9,154.84,154.87,1088.0
2024-04-17 17:30:00,154.84,154.9,154.82,154.9,1210.0
2024-04-17 17:29:00,154.825,154.84,154.81,154.81,1227.0
2024-04-17 17:28:00,154.825,154.84,154.81,154.83,2204.0
2024-04-17 17:27:00,154.82,154.85,154.81,154.82,2653.0
2024-04-17 17:26:00,154.83,154.83,154.81,154.81,2999.0
2024-04-17 17:25:00,154.85,154.85,154.81,154.85,1584.0
2024-04-17 17:24:00,154.85,154.85,154.81,154.83,1025.0
2024-04-17 17:23:00,154.85,154.85,154.81,154.85,1400.0
2024-04-17 17:22:00,154.85,154.85,154.83,154.84,1416.0
2024-04-17 17:21:00,154.88,154.9,154.83,154.85,2640.0
2024-04-17 17:20:00,154.83,154.9,154.83,154.855,2135.0
2024-04-17 17:19:00,154.82,154.9,154.81,154.85,6362.0
2024-04-17 17:18:00,154.83,155.45,154.81,154.83,63217.0
2024-04-17 17:17:00,154.82,154.83,154.81,154.825,1303.0
2024-04-17 17:16:00,154.82,154.83,154.81,154.83,402.0
2024-04-17 17:15:00,154.83,154.83,154.81,154.83,3351.0
2024-04-17 17:14:00,154.82,154.83,154.81,154.83,1120.0
2024-04-17 17:13:00,154.83,154.83,154.82,154.82,666.0
2024-04-17 17:12:00,154.825,154.83,154.82,154.82,1620.0
2024-04-17 17:11:00,154.825,154.83,154.8,154.825,10775.0
2024-04-17 17:10:00,154.83,154.83,154.82,154.83,523.0
2024-04-17 17:09:00,154.825,154.83,154.82,154.825,1870.0
2024-04-17 17:08:00,154.81,154.83,154.8,154.82,2983.0
2024-04-17 17:07:00,154.8,154.83,154.8,154.83,1561.0
2024-04-17 17:06:00,154.86,154.9,154.8,154.8,2761.0
2024-04-17 17:05:00,154.83,154.9,154.81,154.9,1824.0
2024-04-17 17:04:00,154.93,154.95,154.81,154.85,6630.0
2024-04-17 17:03:00,154.8,154.95,154.76,154.93,4023.0
2024-04-17 17:02:00,154.76,154.8,154.72,154.77,613.0
2024-04-17 17:01:00,154.72,154.8,154.7,154.8,4189.0
2024-04-17 17:00:00,154.73,154.73,154.71,154.71,1775.0
2024-04-17 16:59:00,154.7,154.73,154.7,154.73,1716.0
2024-04-17 16:58:00,154.715,164.393,154.7,154.715,2790.0
2024-04-17 16:57:00,154.7,154.76,154.65,154.73,4257.0
2024-04-17 16:56:00,154.6,164.393,154.59,154.75,7258.0
2024-04-17 16:55:00,154.66,154.66,154.57,154.62,3559.0
2024-04-17 16:54:00,154.77,154.77,152.454,154.61,7881.0
2024-04-17 16:53:00,154.79,164.392,154.74,154.77,2798.0
2024-04-17 16:52:00,154.78,155.45,154.68,154.79,41133.0
2024-04-17 16:51:00,154.82,154.83,154.76,154.8,6503.0
2024-04-17 16:50:00,154.84,154.85,154.8,154.82,2679.0
2024-04-17 16:49:00,154.95,154.95,154.84,154.85,9587.0
2024-04-17 16:48:00,154.95,154.96,154.93,154.95,2347.0
2024-04-17 16:47:00,154.96,154.96,154.93,154.95,3584.0
2024-04-17 16:46:00,154.94,154.97,154.93,154.95,7914.0
2024-04-17 16:45:00,155.0,155.0,154.93,154.94,7115.0
2024-04-17 16:44:00,155.04,155.08,154.97,154.97,2987.0
2024-04-17 16:43:00,154.98,155.09,154.97,155.01,9538.0
2024-04-17 16:42:00,155.09,155.09,154.97,154.99,8352.0
2024-04-17 16:41:00,155.07,155.09,154.99,155.05,8682.0
2024-04-17 16:40:00,154.96,155.08,154.93,155.03,7722.0
2024-04-17 16:39:00,154.96,154.97,154.91,154.96,2231.0
2024-04-17 16:38:00,154.95,154.97,154.9,154.96,3107.0
2024-04-17 16:37:00,154.89,154.97,154.865,154.95,7663.0
2024-04-17 16:36:00,154.87,154.9,154.8,154.88,4261.0
2024-04-17 16:35:00,154.82,154.87,154.79,154.87,11585.0
2024-04-17 16:34:00,154.81,154.82,154.8,154.82,5374.0
2024-04-17 16:33:00,154.81,154.82,154.78,154.81,2697.0
2024-04-17 16:32:00,154.8,154.82,154.78,154.8,3937.0
2024-04-17 16:31:00,154.82,154.82,154.75,154.8,2399.0
2024-04-17 16:30:00,154.8,154.82,154.78,154.8,5006.0
2024-04-17 16:29:00,154.82,154.82,154.76,154.8,8949.0
2024-04-17 16:28:00,154.859,154.86,154.81,154.82,6922.0
2024-04-17 16:27:00,154.85,154.87,154.8,154.87,6483.0
2024-04-17 16:26:00,154.82,154.85,154.8,154.85,3422.0
2024-04-17 16:25:00,154.8,154.87,154.8,154.82,3447.0
2024-04-17 16:24:00,154.79,154.87,154.77,154.82,2304.0
2024-04-17 16:23:00,154.78,154.81,154.75,154.78,5036.0
2024-04-17 16:22:00,154.72,154.83,154.71,154.77,2799.0
2024-04-17 16:21:00,154.74,154.84,154.65,154.84,9501.0
2024-04-17 16:20:00,154.8,155.45,154.67,154.67,13483.0
2024-04-17 16:19:00,154.99,154.99,154.76,154.8,7511.0
2024-04-17 16:18:00,154.92,154.99,154.89,154.987,3564.0
2024-04-17 16:17:00,154.91,154.95,154.88,154.92,5350.0
2024-04-17 16:16:00,154.98,154.99,154.85,154.95,8106.0
2024-04-17 16:15:00,154.7,155.45,154.69,154.9,9780.0
2024-04-17 16:14:00,154.73,154.75,154.6,154.72,15257.0
2024-04-17 16:13:00,154.79,154.85,154.62,154.7,18730.0
2024-04-17 16:12:00,154.97,155.0,154.77,154.79,17919.0
2024-04-17 16:11:00,155.03,155.05,154.88,154.97,25693.0
2024-04-17 16:10:00,155.15,155.23,155.03,155.03,4096.0
2024-04-17 16:09:00,155.2,155.23,155.1,155.15,7884.0
2024-04-17 16:08:00,155.236,155.25,155.2,155.2,4727.0
2024-04-17 16:07:00,155.26,155.45,155.2,155.22,48183.0
2024-04-17 16:06:00,155.19,155.26,155.16,155.235,5371.0
2024-04-17 16:05:00,155.18,156.655,154.275,155.18,7220.0
2024-04-17 16:04:00,155.26,157.585,153.86,156.1,23091.0
2024-04-17 16:03:00,155.359,155.36,155.22,155.26,12181.0
2024-04-17 16:02:00,155.31,155.45,155.15,155.28,31645.0
2024-04-17 16:01:00,155.35,155.45,155.15,155.32,38389.0
2024-04-17 16:00:00,155.45,155.6,155.29,155.45,4486923.0
2024-04-17 15:59:00,155.45,155.59,155.3,155.425,709878.0
2024-04-17 15:58:00,155.47,155.498,155.41,155.455,298761.0
2024-04-17 15:57:00,155.65,155.65,155.39,155.46,353649.0
2024-04-17 15:56:00,155.81,155.87,155.61,155.64,280858.0
2024-04-17 15:55:00,156.17,156.18,155.76,155.82,330785.0
2024-04-17 15:54:00,156.21,156.3,156.17,156.17,169645.0
2024-04-17 15:53:00,156.35,156.46,156.22,156.23,202956.0
2024-04-17 15:52:00,156.165,156.43,156.15,156.33,228100.0
2024-04-17 15:51:00,156.14,156.22,156.01,156.17,201815.0
2024-04-17 15:50:00,156.35,156.36,156.1,156.13,182005.0
2024-04-17 15:49:00,156.26,156.39,156.15,156.33,134877.0
2024-04-17 15:48:00,156.14,156.39,156.13,156.25,149493.0
2024-04-17 15:47:00,156.18,156.27,156.12,156.15,106300.0
2024-04-17 15:46:00,156.16,156.22,156.095,156.187,83696.0
2024-04-17 15:45:00,156.31,156.31,156.08,156.15,125356.0
2024-04-17 15:44:00,156.33,156.38,156.2,156.32,139565.0
2024-04-17 15:43:00,156.2,156.37,156.15,156.3,139493.0
2024-04-17 15:42:00,156.12,156.24,156.08,156.18,123286.0
2024-04-17 15:41:00,155.9,156.2,155.83,156.1,223601.0
2024-04-17 15:40:00,156.07,156.08,155.86,155.905,235331.0
2024-04-17 15:39:00,156.15,156.245,156.03,156.07,127377.0
2024-04-17 15:38:00,156.26,156.4,156.05,156.16,152264.0
2024-04-17 15:37:00,156.3,156.37,156.218,156.26,80536.0
2024-04-17 15:36:00,156.24,156.33,156.196,156.31,93071.0
2024-04-17 15:35:00,156.47,156.47,156.23,156.24,125767.0
2024-04-17 15:34:00,156.34,156.58,156.34,156.48,162941.0
2024-04-17 15:33:00,156.11,156.39,156.08,156.33,135686.0
2024-04-17 15:32:00,156.23,156.275,156.07,156.11,136872.0
2024-04-17 15:31:00,156.41,156.42,156.23,156.235,73211.0
2024-04-17 15:30:00,156.26,156.44,156.245,156.411,109988.0
2024-04-17 15:29:00,156.32,156.36,156.21,156.25,128444.0
2024-04-17 15:28:00,156.34,156.42,156.29,156.33,111679.0
2024-04-17 15:27:00,156.47,156.52,156.31,156.35,182156.0
2024-04-17 15:26:00,156.54,156.61,156.47,156.47,103230.0
2024-04-17 15:25:00,156.51,156.59,156.47,156.53,73963.0
2024-04-17 15:24:00,156.59,156.66,156.51,156.51,89662.0
2024-04-17 15:23:00,156.45,156.65,156.43,156.58,109677.0
2024-04-17 15:22:00,156.6,156.67,156.42,156.434,169227.0
2024-04-17 15:21:00,156.84,156.86,156.54,156.59,246180.0
2024-04-17 15:20:00,157.015,157.15,156.82,156.83,196535.0
2024-04-17 15:19:00,157.01,157.07,156.98,157.03,117782.0
2024-04-17 15:18:00,157.0,157.1,156.9,157.0,147369.0
2024-04-17 15:17:00,156.95,157.12,156.85,156.99,215360.0
2024-04-17 15:16:00,156.874,157.0,156.76,156.933,132434.0
2024-04-17 15:15:00,156.69,156.889,156.69,156.87,102375.0
2024-04-17 15:14:00,156.8,156.8,156.66,156.71,65953.0
2024-04-17 15:13:00,156.67,156.79,156.614,156.79,124556.0
2024-04-17 15:12:00,156.704,156.77,156.55,156.68,143285.0
2024-04-17 15:11:00,156.74,156.8,156.67,156.67,112162.0
2024-04-17 15:10:00,156.74,156.88,156.71,156.75,104997.0
2024-04-17 15:09:00,156.838,156.88,156.66,156.75,151345.0
2024-04-17 15:08:00,156.765,156.87,156.7,156.85,108378.0
2024-04-17 15:07:00,156.74,156.85,156.72,156.77,97966.0
2024-04-17 15:06:00,156.8,156.82,156.66,156.72,112874.0
2024-04-17 15:05:00,156.67,156.86,156.65,156.81,107733.0
2024-04-17 15:04:00,156.86,156.86,156.65,156.66,89211.0
2024-04-17 15:03:00,156.76,156.9,156.75,156.87,129846.0
2024-04-17 15:02:00,156.72,156.87,156.66,156.76,100434.0
2024-04-17 15:01:00,156.71,156.92,156.605,156.745,241190.0
2024-04-17 15:00:00,157.006,157.006,156.69,156.73,278665.0
2024-04-17 14:59:00,157.07,157.07,156.86,156.99,171727.0
2024-04-17 14:58:00,157.02,157.14,156.97,157.08,89777.0
2024-04-17 14:57:00,156.99,157.12,156.92,157.01,153791.0
2024-04-17 14:56:00,157.002,157.17,156.95,157.0,161484.0
2024-04-17 14:55:00,157.09,157.22,156.92,157.01,209975.0
2024-04-17 14:54:00,157.13,157.15,156.91,157.1,174522.0
2024-04-17 14:53:00,157.28,157.29,157.05,157.11,201264.0
2024-04-17 14:52:00,157.585,157.6,157.26,157.28,202014.0
2024-04-17 14:51:00,157.86,157.89,157.56,157.572,141978.0
2024-04-17 14:50:00,157.82,157.91,157.67,157.85,120725.0
2024-04-17 14:49:00,157.961,157.961,157.72,157.81,194746.0
2024-04-17 14:48:00,158.02,158.06,157.89,157.95,109017.0
2024-04-17 14:47:00,158.28,158.29,157.95,158.015,190517.0
2024-04-17 14:46:00,158.19,158.28,158.05,158.28,319035.0
2024-04-17 14:45:00,158.296,158.32,158.11,158.19,178073.0
2024-04-17 14:44:00,157.93,158.33,157.9,158.3,248343.0
2024-04-17 14:43:00,157.94,158.07,157.9,157.91,269281.0
2024-04-17 14:42:00,157.585,157.99,157.51,157.94,249081.0
2024-04-17 14:41:00,157.411,157.66,157.4,157.58,168945.0
2024-04-17 14:40:00,157.272,157.47,157.26,157.4,147848.0
2024-04-17 14:39:00,157.286,157.39,157.22,157.253,130508.0
2024-04-17 14:38:00,157.088,157.308,157.02,157.29,155138.0
2024-04-17 14:37:00,156.98,157.11,156.88,157.09,141672.0
2024-04-17 14:36:00,157.08,157.179,156.94,156.98,223322.0
2024-04-17 14:35:00,157.18,157.21,156.94,157.05,156733.0
2024-04-17 14:34:00,157.07,157.25,157.04,157.17,159943.0
2024-04-17 14:33:00,157.13,157.15,156.99,157.06,75557.0
2024-04-17 14:32:00,156.98,157.16,156.95,157.14,105517.0
2024-04-17 14:31:00,156.94,157.05,156.93,156.977,119659.0
2024-04-17 14:30:00,157.07,157.16,156.93,156.93,138182.0
2024-04-17 14:29:00,157.328,157.328,157.0,157.05,177619.0
2024-04-17 14:28:00,157.105,157.39,157.04,157.32,178187.0
2024-04-17 14:27:00,157.1,157.2,157.04,157.103,104715.0
2024-04-17 14:26:00,157.139,157.26,157.07,157.1,109075.0
2024-04-17 14:25:00,157.12,157.27,157.08,157.15,175062.0
2024-04-17 14:24:00,157.14,157.19,157.01,157.13,144851.0
2024-04-17 14:23:00,157.26,157.26,157.1,157.143,84238.0
2024-04-17 14:22:00,157.1,157.32,157.06,157.27,135694.0
2024-04-17 14:21:00,157.255,157.3,157.09,157.1,193821.0
2024-04-17 14:20:00,157.532,157.55,157.25,157.26,126403.0
2024-04-17 14:19:00,157.59,157.64,157.45,157.532,104027.0
2024-04-17 14:18:00,157.2,157.66,157.2,157.56,281317.0
2024-04-17 14:17:00,157.11,157.27,157.1,157.185,133964.0
2024-04-17 14:16:00,157.26,157.28,157.06,157.097,164001.0
2024-04-17 14:15:00,157.275,157.37,157.2,157.23,213502.0
2024-04-17 14:14:00,157.65,157.66,157.261,157.276,190750.0
2024-04-17 14:13:00,157.52,157.66,157.5,157.62,103380.0
2024-04-17 14:12:00,157.5,157.605,157.42,157.52,116475.0
2024-04-17 14:11:00,157.515,157.58,157.428,157.49,124813.0
2024-04-17 14:10:00,157.71,157.74,157.44,157.492,202200.0
2024-04-17 14:09:00,157.885,157.89,157.69,157.7,136654.0
2024-04-17 14:08:00,157.91,158.0,157.85,157.9,166214.0
2024-04-17 14:07:00,157.71,158.0,157.64,157.94,182630.0
2024-04-17 14:06:00,157.705,157.783,157.62,157.71,124754.0
2024-04-17 14:05:00,157.79,157.8,157.66,157.72,97923.0
2024-04-17 14:04:00,157.89,157.94,157.76,157.775,112784.0
2024-04-17 14:03:00,157.96,158.0,157.86,157.89,107456.0
2024-04-17 14:02:00,157.93,157.97,157.83,157.94,130400.0
2024-04-17 14:01:00,157.75,157.94,157.73,157.93,106359.0
2024-04-17 14:00:00,157.79,157.814,157.55,157.72,155153.0
2024-04-17 13:59:00,157.723,157.85,157.71,157.81,125183.0
2024-04-17 13:58:00,157.896,158.0,157.7,157.7,251464.0
2024-04-17 13:57:00,157.855,157.91,157.72,157.89,140587.0
2024-04-17 13:56:00,157.86,157.98,157.79,157.88,212566.0
2024-04-17 13:55:00,157.63,157.93,157.58,157.88,278667.0
2024-04-17 13:54:00,157.47,157.74,157.47,157.63,198941.0
2024-04-17 13:53:00,157.33,157.51,157.3,157.49,147121.0
2024-04-17 13:52:00,157.46,157.47,157.22,157.339,157246.0
2024-04-17 13:51:00,157.555,157.57,157.39,157.435,127318.0
2024-04-17 13:50:00,157.323,157.59,157.317,157.56,271622.0
2024-04-17 13:49:00,156.99,157.325,156.93,157.325,159105.0
2024-04-17 13:48:00,156.9,156.99,156.85,156.98,85176.0
2024-04-17 13:47:00,156.83,156.97,156.78,156.895,71224.0
2024-04-17 13:46:00,156.87,156.9,156.751,156.81,115319.0
2024-04-17 13:45:00,156.99,157.1,156.8,156.85,145441.0
2024-04-17 13:44:00,156.91,156.99,156.85,156.99,121670.0
2024-04-17 13:43:00,157.05,157.11,156.89,156.91,148739.0
2024-04-17 13:42:00,157.165,157.247,157.055,157.055,81279.0
2024-04-17 13:41:00,157.27,157.34,157.06,157.19,182981.0
2024-04-17 13:40:00,157.455,157.46,157.23,157.261,140793.0
2024-04-17 13:39:00,157.32,157.48,157.26,157.46,217218.0
2024-04-17 13:38:00,157.22,157.34,157.2,157.32,107905.0
2024-04-17 13:37:00,157.095,157.31,157.09,157.22,327686.0
2024-04-17 13:36:00,157.03,157.21,156.93,157.095,139341.0
2024-04-17 13:35:00,157.17,157.25,157.01,157.04,144416.0
2024-04-17 13:34:00,157.2,157.24,157.07,157.18,146305.0
2024-04-17 13:33:00,157.4,157.48,157.16,157.2,194250.0
2024-04-17 13:32:00,157.31,157.47,157.3,157.4,193162.0
2024-04-17 13:31:00,157.23,157.33,157.15,157.31,144521.0
2024-04-17 13:30:00,157.18,157.28,157.15,157.21,134070.0
2024-04-17 13:29:00,157.23,157.26,157.02,157.168,169532.0
2024-04-17 13:28:00,157.18,157.26,157.11,157.25,160038.0
2024-04-17 13:27:00,156.91,157.22,156.895,157.167,259417.0
2024-04-17 13:26:00,156.84,156.92,156.76,156.905,93981.0
2024-04-17 13:25:00,156.77,157.05,156.76,156.84,238124.0
2024-04-17 13:24:00,156.85,156.93,156.68,156.75,168350.0
2024-04-17 13:23:00,156.83,157.0,156.72,156.87,278785.0
2024-04-17 13:22:00,156.58,156.84,156.54,156.806,198095.0
2024-04-17 13:21:00,156.48,156.68,156.47,156.56,220561.0
2024-04-17 13:20:00,156.26,156.48,156.19,156.47,137975.0
2024-04-17 13:19:00,156.255,156.38,156.16,156.25,126054.0
2024-04-17 13:18:00,156.07,156.3,156.07,156.26,121753.0
2024-04-17 13:17:00,156.232,156.29,156.05,156.08,109730.0
2024-04-17 13:16:00,156.075,156.36,156.075,156.231,127505.0
2024-04-17 13:15:00,156.1,156.2,156.04,156.08,101156.0
2024-04-17 13:14:00,156.1,156.15,156.03,156.075,117194.0
2024-04-17 13:13:00,156.33,156.35,156.1,156.11,116764.0
2024-04-17 13:12:00,156.22,156.35,156.18,156.335,92215.0
2024-04-17 13:11:00,156.272,156.4,156.21,156.241,88446.0
2024-04-17 13:10:00,156.38,156.42,156.22,156.25,111872.0
2024-04-17 13:09:00,156.34,156.51,156.21,156.395,202877.0
2024-04-17 13:08:00,156.236,156.37,156.206,156.34,126587.0
2024-04-17 13:07:00,156.28,156.34,156.19,156.242,132371.0
