,open,high,low,close,volume
2023-12-15 19:59:00,196.655,196.68,196.575,196.6,3315.0
2023-12-15 19:58:00,196.675,196.68,196.65,196.655,1523.0
2023-12-15 19:57:00,196.7,196.705,196.66,196.675,1141.0
2023-12-15 19:56:00,196.725,196.75,196.7,196.72,3819.0
2023-12-15 19:55:00,196.7,196.725,196.66,196.725,1380.0
2023-12-15 19:54:00,196.68,196.685,196.66,196.685,722.0
2023-12-15 19:53:00,196.69,196.69,196.66,196.675,550.0
2023-12-15 19:52:00,196.65,196.69,196.62,196.66,1174.0
2023-12-15 19:51:00,196.68,196.68,196.645,196.66,1846.0
2023-12-15 19:50:00,196.6,196.68,196.58,196.65,1894.0
2023-12-15 19:49:00,196.54,196.61,196.54,196.61,1409.0
2023-12-15 19:48:00,196.57,196.6,196.53,196.55,2332.0
2023-12-15 19:47:00,196.625,196.64,196.555,196.555,1477.0
2023-12-15 19:46:00,196.7,196.7,196.6,196.64,3770.0
2023-12-15 19:45:00,196.74,196.74,196.68,196.69,1275.0
2023-12-15 19:44:00,196.76,196.77,196.68,196.68,4360.0
2023-12-15 19:43:00,196.75,196.77,196.725,196.77,304.0
2023-12-15 19:42:00,196.76,196.8,196.76,196.76,1501.0
2023-12-15 19:41:00,196.78,196.8,196.75,196.76,259.0
2023-12-15 19:40:00,196.8,196.8,196.77,196.775,1371.0
2023-12-15 19:39:00,196.85,196.85,196.78,196.78,6860.0
2023-12-15 19:38:00,196.82,196.85,196.82,196.85,78.0
2023-12-15 19:37:00,196.84,196.85,196.83,196.85,10605.0
2023-12-15 19:36:00,196.85,196.85,196.81,196.845,15624.0
2023-12-15 19:35:00,196.815,196.85,196.8,196.815,1228.0
2023-12-15 19:34:00,196.83,196.83,196.8,196.81,2604.0
2023-12-15 19:33:00,196.81,196.835,196.8,196.83,3485.0
2023-12-15 19:32:00,196.78,196.84,196.76,196.84,8632.0
2023-12-15 19:31:00,196.84,196.85,196.77,196.77,4775.0
2023-12-15 19:30:00,196.82,196.84,196.77,196.815,10302.0
2023-12-15 19:29:00,196.79,196.84,196.78,196.8,4013.0
2023-12-15 19:28:00,196.79,196.8,196.78,196.8,5424.0
2023-12-15 19:27:00,196.77,196.79,196.77,196.79,1112.0
2023-12-15 19:26:00,196.75,196.775,196.75,196.75,20.0
2023-12-15 19:25:00,196.73,196.75,196.7,196.75,1251.0
2023-12-15 19:24:00,196.72,196.74,196.7,196.73,7593.0
2023-12-15 19:23:00,196.735,196.79,196.715,196.715,2802.0
2023-12-15 19:22:00,196.71,196.74,196.7,196.72,1828.0
2023-12-15 19:21:00,196.79,196.79,196.7,196.71,4802.0
2023-12-15 19:20:00,196.8,196.8,196.7,196.76,3027.0
2023-12-15 19:19:00,196.77,196.8,196.76,196.78,7190.0
2023-12-15 19:18:00,196.65,196.81,196.65,196.75,27209.0
2023-12-15 19:17:00,196.65,196.67,196.65,196.66,4175.0
2023-12-15 19:16:00,196.65,196.67,196.65,196.67,6407.0
2023-12-15 19:15:00,196.66,196.68,196.65,196.655,2174.0
2023-12-15 19:14:00,196.64,196.68,196.64,196.66,457.0
2023-12-15 19:13:00,196.68,196.68,196.65,196.655,1633.0
2023-12-15 19:12:00,196.65,196.68,196.64,196.65,2509.0
2023-12-15 19:11:00,196.65,196.66,196.63,196.65,3484.0
