,open,high,low,close,volume
2023-12-15 19:20:00,369.95,369.95,369.95,369.95,2.0
2023-12-15 19:19:00,370.0,370.0,369.85,369.86,7.0
2023-12-15 19:18:00,369.95,370.0,369.88,370.0,661.0
2023-12-15 19:17:00,369.98,369.98,369.95,369.95,203.0
2023-12-15 19:16:00,370.0,370.0,370.0,370.0,40.0
2023-12-15 19:15:00,369.95,370.0,369.95,370.0,4.0
2023-12-15 19:14:00,369.98,370.0,369.88,369.95,68.0
2023-12-15 19:13:00,369.95,370.0,369.95,370.0,107.0
2023-12-15 19:12:00,369.99,369.99,369.95,369.95,1001.0
2023-12-15 19:11:00,369.99,370.0,369.99,370.0,11.0
2023-12-15 19:10:00,370.0,370.0,369.95,369.95,69.0
2023-12-15 19:08:00,369.88,370.0,369.88,369.99,1004.0
2023-12-15 19:07:00,369.95,369.95,369.95,369.95,10.0
2023-12-15 19:06:00,369.98,370.0,369.95,370.0,159.0
2023-12-15 19:05:00,369.97,370.0,369.97,370.0,118.0
2023-12-15 19:04:00,369.97,369.97,369.97,369.97,100.0
2023-12-15 19:03:00,369.97,369.97,369.9,369.97,105.0
2023-12-15 19:02:00,369.97,369.99,369.97,369.99,131.0
2023-12-15 19:00:00,370.0,370.0,369.99,370.0,845.0
2023-12-15 18:59:00,369.99,370.0,369.99,370.0,22.0
2023-12-15 18:58:00,369.999,369.999,369.97,369.97,44.0
2023-12-15 18:57:00,370.0,370.0,369.95,369.97,775.0
2023-12-15 18:56:00,369.95,370.0,369.95,369.999,109.0
2023-12-15 18:55:00,370.0,370.0,369.9,369.95,646.0
2023-12-15 18:54:00,370.0,370.0,369.89,369.99,8.0
2023-12-15 18:53:00,370.0,370.0,369.89,369.89,7.0
2023-12-15 18:52:00,369.9,369.92,369.9,369.92,4.0
2023-12-15 18:51:00,369.99,370.0,369.99,370.0,600.0
2023-12-15 18:50:00,369.85,369.96,369.85,369.96,31.0
2023-12-15 18:49:00,370.0,370.0,369.95,369.95,2012.0
2023-12-15 18:48:00,369.95,370.0,369.88,370.0,1752.0
2023-12-15 18:47:00,369.87,370.0,369.86,369.87,6516.0
2023-12-15 18:46:00,369.85,369.87,369.85,369.85,1052.0
2023-12-15 18:45:00,369.61,369.85,369.61,369.85,550.0
2023-12-15 18:44:00,369.72,369.72,369.72,369.72,22.0
2023-12-15 18:43:00,369.75,369.75,369.74,369.74,3.0
2023-12-15 18:42:00,369.85,369.85,369.78,369.8,53.0
2023-12-15 18:41:00,369.85,369.85,369.78,369.85,111.0
2023-12-15 18:40:00,369.8,369.8,369.8,369.8,1.0
2023-12-15 18:39:00,369.7,369.85,369.7,369.78,95.0
2023-12-15 18:38:00,369.7,369.7,369.7,369.7,25.0
2023-12-15 18:37:00,369.65,369.65,369.65,369.65,178.0
2023-12-15 18:35:00,369.65,369.65,369.58,369.58,102.0
2023-12-15 18:34:00,369.65,369.65,369.58,369.65,17.0
2023-12-15 18:33:00,369.65,369.65,369.65,369.65,37.0
2023-12-15 18:32:00,369.6,369.6,369.57,369.57,16.0
2023-12-15 18:31:00,369.84,369.85,369.6,369.6,349.0
2023-12-15 18:30:00,369.836,369.836,369.65,369.76,149.0
2023-12-15 18:29:00,369.65,369.65,369.65,369.65,5.0
2023-12-15 18:28:00,369.65,369.78,369.65,369.65,53.0
2023-12-15 18:27:00,369.65,369.65,369.65,369.65,41.0
2023-12-15 18:26:00,369.65,369.75,369.65,369.75,23.0
2023-12-15 18:25:00,369.7,369.7,369.65,369.65,3.0
2023-12-15 18:24:00,369.6,369.6,369.6,369.6,14.0
2023-12-15 18:23:00,369.74,369.74,369.7,369.7,12.0
2023-12-15 18:22:00,369.73,369.73,369.7,369.7,4.0
2023-12-15 18:21:00,369.75,369.85,369.75,369.85,2.0
2023-12-15 18:20:00,369.814,369.814,369.63,369.8,62.0
2023-12-15 18:19:00,369.74,369.74,369.63,369.63,5.0
2023-12-15 18:18:00,369.75,369.75,369.61,369.61,9.0
2023-12-15 18:17:00,369.842,369.842,369.842,369.842,10.0
2023-12-15 18:16:00,369.57,369.66,369.57,369.66,8.0
2023-12-15 18:15:00,369.77,369.8,369.66,369.8,39.0
2023-12-15 18:14:00,369.66,369.77,369.66,369.77,30.0
2023-12-15 18:13:00,369.85,369.85,369.66,369.66,34.0
2023-12-15 18:12:00,369.62,369.62,369.59,369.59,15.0
2023-12-15 18:11:00,369.78,369.8,369.57,369.57,417.0
2023-12-15 18:10:00,369.83,369.9,369.6,369.9,479.0
2023-12-15 18:08:00,369.7,369.87,369.55,369.55,149.0
2023-12-15 18:07:00,369.83,369.85,369.83,369.85,3.0
2023-12-15 18:06:00,369.75,369.85,369.61,369.85,1055.0
2023-12-15 18:04:00,369.73,369.75,369.73,369.75,24.0
2023-12-15 18:03:00,369.85,369.85,369.85,369.85,25.0
2023-12-15 18:02:00,369.8,369.9,369.8,369.89,40.0
2023-12-15 18:01:00,369.89,369.9,369.89,369.9,290.0
2023-12-15 18:00:00,369.97,369.97,369.8,369.8,7.0
2023-12-15 17:59:00,369.81,369.981,369.8,369.8,93.0
2023-12-15 17:58:00,370.329,372.279,369.0,369.85,894.0
2023-12-15 17:57:00,369.88,371.68,369.64,370.26,5110.0
2023-12-15 17:56:00,369.29,370.04,368.44,369.92,2127.0
2023-12-15 17:55:00,367.51,371.08,366.28,369.41,224.0
2023-12-15 17:52:00,370.94,372.32,368.95,369.8,1792.0
2023-12-15 17:51:00,368.96,371.2,368.45,370.96,5130.0
2023-12-15 17:50:00,370.22,371.01,368.54,369.03,1560.0
2023-12-15 17:49:00,369.87,370.73,366.28,370.34,2758838.0
2023-12-15 17:48:00,369.91,369.94,369.9,369.9,1677.0
2023-12-15 17:47:00,369.9,369.92,369.9,369.92,973.0
2023-12-15 17:46:00,369.86,369.89,369.86,369.87,360.0
2023-12-15 17:45:00,369.69,369.92,369.69,369.92,147.0
2023-12-15 17:44:00,369.67,369.94,369.67,369.87,125.0
2023-12-15 17:43:00,369.75,369.75,369.68,369.68,47.0
2023-12-15 17:41:00,369.676,369.9,369.67,369.9,558.0
2023-12-15 17:40:00,370.73,370.73,369.67,369.89,793406.0
2023-12-15 17:39:00,369.73,369.89,369.73,369.73,302.0
2023-12-15 17:38:00,370.73,370.73,369.75,369.89,793613.0
2023-12-15 17:37:00,369.85,369.89,369.75,369.89,14.0
2023-12-15 17:36:00,369.89,369.89,369.88,369.88,161.0
2023-12-15 17:35:00,371.929,372.26,369.04,369.89,794260.0
2023-12-15 17:34:00,370.12,372.08,369.7,371.72,4813.0
2023-12-15 17:33:00,369.429,370.73,368.45,370.12,797040.0
2023-12-15 17:32:00,366.28,371.03,366.28,370.09,827.0
2023-12-15 17:31:00,370.0,370.0,369.99,369.99,15.0
2023-12-15 17:30:00,350.042,370.0,350.042,369.99,121.0
2023-12-15 17:29:00,370.0,370.0,369.95,370.0,114.0
2023-12-15 17:28:00,369.98,370.0,369.97,369.97,10885.0
2023-12-15 17:27:00,369.98,369.98,369.98,369.98,27.0
2023-12-15 17:26:00,369.96,377.78,345.127,369.97,2739.0
2023-12-15 17:25:00,369.96,369.98,350.042,369.98,1779.0
2023-12-15 17:24:00,369.97,369.98,369.89,369.89,8.0
2023-12-15 17:23:00,369.96,369.98,369.96,369.98,206.0
2023-12-15 17:22:00,369.95,369.98,369.89,369.96,215.0
2023-12-15 17:20:00,369.92,369.98,369.87,369.98,2094.0
2023-12-15 17:19:00,369.9,369.97,369.86,369.97,34.0
2023-12-15 17:18:00,369.92,369.956,369.92,369.956,142.0
2023-12-15 17:17:00,369.97,369.97,369.8,369.91,551.0
2023-12-15 17:16:00,369.87,369.97,369.84,369.9,489.0
2023-12-15 17:15:00,369.92,370.73,369.85,369.87,187.0
2023-12-15 17:14:00,369.99,369.99,369.92,369.92,363.0
2023-12-15 17:13:00,369.99,370.04,369.99,369.99,230.0
2023-12-15 17:12:00,369.99,370.73,369.99,370.73,173.0
2023-12-15 17:11:00,369.87,370.09,369.87,370.09,2.0
2023-12-15 17:10:00,369.88,369.88,369.87,369.87,204.0
2023-12-15 17:09:00,369.98,369.98,369.8,369.81,7377.0
2023-12-15 17:08:00,369.97,370.838,369.91,370.03,1144.0
2023-12-15 17:07:00,369.88,370.03,369.88,369.94,3064.0
2023-12-15 17:06:00,369.888,369.89,369.82,369.84,13949.0
2023-12-15 17:05:00,369.95,369.95,369.85,369.89,4015.0
2023-12-15 17:04:00,369.94,369.95,369.92,369.92,1154.0
2023-12-15 17:03:00,369.9,369.9,369.9,369.9,20.0
2023-12-15 17:02:00,369.95,369.95,369.9,369.9,12.0
2023-12-15 17:01:00,369.9,370.73,369.9,370.73,1028.0
2023-12-15 17:00:00,369.88,369.99,369.88,369.9,246.0
2023-12-15 16:59:00,369.96,370.0,369.85,369.88,6362.0
2023-12-15 16:58:00,369.95,369.96,369.92,369.92,2939.0
2023-12-15 16:57:00,369.95,369.96,369.92,369.92,730.0
2023-12-15 16:56:00,369.95,369.95,369.882,369.95,142.0
2023-12-15 16:55:00,369.97,369.97,369.862,369.88,1221.0
2023-12-15 16:54:00,369.968,369.97,369.96,369.969,2685.0
2023-12-15 16:53:00,369.97,369.97,369.86,369.9,17.0
2023-12-15 16:52:00,369.872,369.97,369.872,369.9,66.0
2023-12-15 16:51:00,369.94,369.97,369.9,369.97,351.0
2023-12-15 16:50:00,369.97,369.99,369.86,369.86,6674.0
2023-12-15 16:49:00,369.87,369.97,369.86,369.97,110.0
2023-12-15 16:48:00,369.91,369.97,369.87,369.87,5549.0
2023-12-15 16:47:00,369.95,369.95,369.9,369.9,127.0
2023-12-15 16:46:00,369.901,370.73,369.9,369.93,163.0
2023-12-15 16:45:00,369.97,369.99,369.9,369.9,10528.0
2023-12-15 16:44:00,369.99,369.99,369.98,369.98,151.0
2023-12-15 16:43:00,369.99,369.99,369.99,369.99,288.0
2023-12-15 16:42:00,369.98,369.99,369.87,369.88,2751.0
2023-12-15 16:41:00,369.92,370.73,369.92,370.73,1318.0
2023-12-15 16:40:00,370.03,370.04,369.9,369.92,17132.0
2023-12-15 16:39:00,369.89,370.15,369.851,369.92,30683.0
2023-12-15 16:38:00,369.88,369.9,369.85,369.85,2141.0
2023-12-15 16:37:00,369.89,370.73,369.85,369.95,21917.0
2023-12-15 16:36:00,369.9,369.99,369.82,369.89,11396.0
2023-12-15 16:35:00,369.92,369.92,369.8,369.9,10049.0
2023-12-15 16:34:00,369.96,370.0,369.92,369.95,2412.0
2023-12-15 16:33:00,369.94,369.96,369.85,369.96,14179.0
2023-12-15 16:32:00,369.92,370.73,369.91,369.94,2961.0
2023-12-15 16:31:00,369.83,369.92,369.83,369.91,1158.0
2023-12-15 16:30:00,369.9,369.96,369.75,369.751,2066.0
2023-12-15 16:29:00,369.84,369.99,369.83,369.9,1874.0
2023-12-15 16:28:00,369.85,369.85,369.76,369.8,3273.0
2023-12-15 16:27:00,369.84,370.838,369.8,370.838,421.0
2023-12-15 16:26:00,369.8,369.87,369.8,369.8,276.0
2023-12-15 16:25:00,369.8,369.87,369.8,369.8,46.0
2023-12-15 16:24:00,369.89,370.73,369.8,369.8,65492.0
2023-12-15 16:23:00,369.69,369.89,369.69,369.85,2345.0
2023-12-15 16:22:00,370.73,370.73,369.6,369.67,6102034.0
2023-12-15 16:21:00,369.55,370.73,369.54,370.73,2615184.0
2023-12-15 16:20:00,370.73,370.73,369.45,369.57,4026.0
2023-12-15 16:19:00,369.4,369.59,369.37,369.59,3660.0
2023-12-15 16:18:00,369.68,370.73,369.2,369.39,10522.0
2023-12-15 16:17:00,370.73,370.73,369.52,369.68,11496.0
2023-12-15 16:16:00,369.77,370.73,369.75,369.75,1818.0
2023-12-15 16:15:00,370.73,370.73,369.7,369.78,2594.0
2023-12-15 16:14:00,369.74,369.74,369.64,369.7,262.0
2023-12-15 16:13:00,369.71,370.841,369.63,369.63,203738.0
2023-12-15 16:12:00,369.893,369.98,369.75,369.75,2501.0
2023-12-15 16:11:00,369.74,370.73,369.7,369.91,22581.0
2023-12-15 16:10:00,369.56,370.73,369.56,369.72,75237.0
2023-12-15 16:09:00,369.67,370.838,369.56,370.737,241718.0
2023-12-15 16:08:00,369.829,370.73,369.56,369.7,195585.0
2023-12-15 16:07:00,369.97,370.73,369.56,369.78,74443.0
2023-12-15 16:06:00,370.73,370.73,369.46,370.13,410079.0
2023-12-15 16:05:00,370.0,370.73,369.71,370.73,330412.0
2023-12-15 16:04:00,370.73,370.73,369.88,370.73,49596.0
2023-12-15 16:03:00,370.11,370.739,370.0,370.0,1720975.0
2023-12-15 16:02:00,370.17,370.73,370.06,370.11,46673.0
2023-12-15 16:01:00,369.9,370.73,369.9,370.73,123310.0
2023-12-15 16:00:00,368.77,370.73,368.77,369.93,50646840.0
2023-12-15 15:59:00,370.07,370.08,367.21,368.77,2388591.0
2023-12-15 15:58:00,370.06,370.3,370.06,370.08,567464.0
2023-12-15 15:57:00,371.33,371.33,370.0,370.06,719718.0
2023-12-15 15:56:00,371.84,371.89,371.26,371.31,363578.0
2023-12-15 15:55:00,371.96,372.0,371.51,371.85,334607.0
2023-12-15 15:54:00,371.54,372.04,371.17,371.919,330990.0
2023-12-15 15:53:00,372.135,372.2,371.17,371.55,328255.0
2023-12-15 15:52:00,372.19,372.36,371.9,372.13,186233.0
2023-12-15 15:51:00,372.04,372.4,371.832,372.19,213413.0
2023-12-15 15:50:00,370.71,372.36,370.65,372.05,858941.0
2023-12-15 15:49:00,370.64,370.75,370.58,370.695,63962.0
2023-12-15 15:48:00,370.42,370.73,370.417,370.65,57421.0
2023-12-15 15:47:00,370.58,370.58,370.39,370.445,51448.0
2023-12-15 15:46:00,370.48,370.6,370.41,370.6,70137.0
2023-12-15 15:45:00,370.54,370.616,370.47,370.47,62684.0
2023-12-15 15:44:00,370.68,370.7,370.47,370.54,63175.0
2023-12-15 15:43:00,370.7,370.72,370.52,370.68,61789.0
2023-12-15 15:42:00,370.732,370.83,370.7,370.7,59632.0
2023-12-15 15:41:00,370.765,370.81,370.69,370.73,50635.0
2023-12-15 15:40:00,371.04,371.04,370.75,370.76,49104.0
2023-12-15 15:39:00,370.945,371.03,370.89,371.03,53638.0
2023-12-15 15:38:00,370.88,370.97,370.855,370.945,36472.0
2023-12-15 15:37:00,370.68,370.89,370.63,370.87,38159.0
2023-12-15 15:36:00,370.79,370.81,370.6,370.697,43932.0
2023-12-15 15:35:00,370.755,370.85,370.705,370.8,51697.0
2023-12-15 15:34:00,370.81,370.86,370.77,370.77,26977.0
2023-12-15 15:33:00,370.917,370.92,370.77,370.77,30953.0
2023-12-15 15:32:00,370.87,370.92,370.82,370.905,33888.0
2023-12-15 15:31:00,370.915,370.93,370.77,370.88,45037.0
2023-12-15 15:30:00,370.92,371.03,370.895,370.92,34617.0
2023-12-15 15:29:00,371.033,371.09,370.9,370.93,31393.0
2023-12-15 15:28:00,371.117,371.12,370.99,371.05,130950.0
2023-12-15 15:27:00,371.14,371.21,371.11,371.11,25585.0
2023-12-15 15:26:00,371.248,371.26,371.13,371.165,35904.0
2023-12-15 15:25:00,371.05,371.274,371.05,371.22,51226.0
2023-12-15 15:24:00,370.94,371.05,370.94,371.025,23454.0
2023-12-15 15:23:00,370.875,370.932,370.85,370.93,22255.0
2023-12-15 15:22:00,370.93,370.94,370.83,370.915,24020.0
2023-12-15 15:21:00,370.875,371.16,370.86,370.95,33168.0
2023-12-15 15:20:00,371.01,371.015,370.83,370.88,33273.0
2023-12-15 15:19:00,370.9,371.045,370.88,371.02,45079.0
2023-12-15 15:18:00,370.959,370.96,370.86,370.89,23663.0
2023-12-15 15:17:00,370.95,370.96,370.9,370.95,25221.0
2023-12-15 15:16:00,370.925,370.98,370.89,370.955,24506.0
2023-12-15 15:15:00,370.86,370.96,370.77,370.93,21201.0
2023-12-15 15:14:00,370.84,370.89,370.75,370.86,34979.0
2023-12-15 15:13:00,370.8,370.89,370.785,370.83,22110.0
2023-12-15 15:12:00,370.84,370.865,370.73,370.79,21539.0
2023-12-15 15:11:00,370.61,370.88,370.61,370.82,31131.0
2023-12-15 15:10:00,370.57,370.716,370.56,370.6,27637.0
2023-12-15 15:09:00,370.62,370.63,370.49,370.56,18758.0
2023-12-15 15:08:00,370.755,370.77,370.59,370.63,21275.0
2023-12-15 15:07:00,370.736,370.769,370.64,370.755,25518.0
2023-12-15 15:06:00,370.775,370.82,370.73,370.73,21433.0
2023-12-15 15:05:00,370.76,370.92,370.72,370.765,19094.0
2023-12-15 15:04:00,370.87,370.87,370.725,370.755,26525.0
2023-12-15 15:03:00,370.89,370.94,370.85,370.87,18794.0
2023-12-15 15:02:00,370.84,370.97,370.84,370.91,35000.0
2023-12-15 15:01:00,370.84,370.87,370.72,370.87,20106.0
2023-12-15 15:00:00,370.63,370.85,370.63,370.811,43025.0
2023-12-15 14:59:00,370.47,370.64,370.441,370.64,21646.0
2023-12-15 14:58:00,370.45,370.54,370.42,370.46,48290.0
2023-12-15 14:57:00,370.72,370.76,370.431,370.455,39025.0
2023-12-15 14:56:00,370.52,370.71,370.52,370.67,34755.0
2023-12-15 14:55:00,370.48,370.556,370.29,370.528,55517.0
2023-12-15 14:54:00,370.47,370.518,370.44,370.48,10834.0
2023-12-15 14:53:00,370.605,370.63,370.45,370.46,18432.0
2023-12-15 14:52:00,370.38,370.59,370.35,370.59,18689.0
2023-12-15 14:51:00,370.33,370.41,370.3,370.4,22816.0
2023-12-15 14:50:00,370.4,370.46,370.31,370.31,16046.0
2023-12-15 14:49:00,370.53,370.53,370.355,370.4,22750.0
2023-12-15 14:48:00,370.435,370.625,370.412,370.53,19038.0
2023-12-15 14:47:00,370.47,370.52,370.435,370.435,13743.0
2023-12-15 14:46:00,370.57,370.59,370.47,370.497,20506.0
2023-12-15 14:45:00,370.525,370.67,370.525,370.59,20416.0
2023-12-15 14:44:00,370.549,370.595,370.485,370.515,17247.0
2023-12-15 14:43:00,370.507,370.69,370.486,370.54,28732.0
2023-12-15 14:42:00,370.68,370.81,370.48,370.48,23408.0
2023-12-15 14:41:00,370.445,370.705,370.43,370.68,33104.0
2023-12-15 14:40:00,370.7,370.76,370.43,370.46,50175.0
2023-12-15 14:39:00,370.82,370.83,370.619,370.685,24208.0
2023-12-15 14:38:00,370.91,370.96,370.78,370.835,24850.0
2023-12-15 14:37:00,370.98,371.02,370.9,370.92,22150.0
2023-12-15 14:36:00,370.91,371.065,370.85,370.98,45269.0
2023-12-15 14:35:00,370.725,370.94,370.71,370.88,35657.0
2023-12-15 14:34:00,370.74,370.82,370.68,370.743,27358.0
2023-12-15 14:33:00,370.59,370.725,370.56,370.71,22505.0
2023-12-15 14:32:00,370.64,370.68,370.475,370.61,17703.0
2023-12-15 14:31:00,370.381,370.64,370.381,370.626,20464.0
2023-12-15 14:30:00,370.04,370.38,370.04,370.37,29072.0
2023-12-15 14:29:00,370.17,370.21,370.02,370.03,21557.0
2023-12-15 14:28:00,370.37,370.37,370.155,370.18,23233.0
2023-12-15 14:27:00,370.54,370.54,370.32,370.37,45752.0
2023-12-15 14:26:00,370.44,370.593,370.37,370.52,218062.0
2023-12-15 14:25:00,370.29,370.475,370.16,370.435,61572.0
2023-12-15 14:24:00,370.015,370.28,369.95,370.28,48023.0
2023-12-15 14:23:00,369.96,370.03,369.92,370.01,17558.0
2023-12-15 14:22:00,370.08,370.09,369.975,369.975,132963.0
2023-12-15 14:21:00,369.94,370.119,369.92,370.06,25446.0
2023-12-15 14:20:00,370.16,370.16,369.95,369.96,24718.0
2023-12-15 14:19:00,370.05,370.2,370.03,370.16,17751.0
2023-12-15 14:18:00,370.07,370.12,369.94,370.04,17170.0
2023-12-15 14:17:00,370.07,370.13,369.9,370.08,21074.0
2023-12-15 14:16:00,369.94,370.08,369.94,370.07,19716.0
2023-12-15 14:15:00,369.83,369.97,369.785,369.97,18851.0
2023-12-15 14:14:00,369.84,369.89,369.77,369.805,22776.0
2023-12-15 14:13:00,369.94,369.94,369.811,369.85,20152.0
2023-12-15 14:12:00,369.79,370.01,369.79,369.97,30163.0
2023-12-15 14:11:00,369.705,369.87,369.655,369.78,328772.0
2023-12-15 14:10:00,369.73,369.79,369.6,369.705,18535.0
2023-12-15 14:09:00,369.78,369.84,369.7,369.7,17298.0
2023-12-15 14:08:00,369.73,369.79,369.69,369.775,19951.0
2023-12-15 14:07:00,369.52,369.81,369.52,369.74,15020.0
2023-12-15 14:06:00,369.45,369.75,369.45,369.48,22875.0
2023-12-15 14:05:00,369.58,369.6,369.33,369.45,23682.0
2023-12-15 14:04:00,369.63,369.73,369.59,369.59,18585.0
2023-12-15 14:03:00,369.49,369.73,369.49,369.69,24203.0
2023-12-15 14:02:00,369.29,369.48,369.22,369.48,19457.0
2023-12-15 14:01:00,369.305,369.37,369.19,369.265,24105.0
2023-12-15 14:00:00,369.53,369.6,369.3,369.3,24270.0
2023-12-15 13:59:00,369.45,369.62,369.41,369.54,19617.0
2023-12-15 13:58:00,369.32,369.45,369.31,369.45,28048.0
2023-12-15 13:57:00,369.42,369.426,369.2,369.328,24185.0
2023-12-15 13:56:00,369.15,369.402,369.01,369.39,27903.0
2023-12-15 13:55:00,369.41,369.62,368.99,369.09,95796.0
2023-12-15 13:54:00,369.88,371.48,369.31,369.41,52532.0
2023-12-15 13:53:00,369.84,369.95,369.79,369.91,18966.0
2023-12-15 13:52:00,370.01,370.04,369.67,369.87,34418.0
2023-12-15 13:51:00,369.76,370.042,369.76,370.042,18294.0
2023-12-15 13:50:00,370.0,370.01,369.71,369.72,21508.0
2023-12-15 13:49:00,369.77,370.0,369.77,369.96,20879.0
2023-12-15 13:48:00,369.94,369.94,369.73,369.78,18419.0
2023-12-15 13:47:00,369.615,369.94,369.58,369.94,30777.0
2023-12-15 13:46:00,369.687,369.71,369.38,369.64,62148.0
2023-12-15 13:45:00,369.53,369.76,369.47,369.68,34079.0
2023-12-15 13:44:00,369.69,369.8,369.52,369.53,33326.0
2023-12-15 13:43:00,369.75,369.75,369.55,369.69,25307.0
2023-12-15 13:42:00,369.56,369.902,369.56,369.71,30287.0
2023-12-15 13:41:00,370.06,370.1,369.3,369.515,123670.0
2023-12-15 13:40:00,370.25,370.25,369.91,369.985,46130.0
2023-12-15 13:39:00,370.3,370.388,370.26,370.26,12011.0
2023-12-15 13:38:00,370.32,370.35,370.075,370.32,24083.0
2023-12-15 13:37:00,370.18,370.38,370.18,370.35,28694.0
2023-12-15 13:36:00,370.885,370.89,369.93,370.2,173426.0
2023-12-15 13:35:00,370.79,370.9,370.79,370.9,20524.0
2023-12-15 13:34:00,370.736,370.865,370.736,370.82,13752.0
2023-12-15 13:33:00,370.73,370.89,370.73,370.73,23640.0
2023-12-15 13:32:00,370.66,370.74,370.62,370.66,17645.0
2023-12-15 13:31:00,370.83,370.83,370.497,370.64,22114.0
2023-12-15 13:30:00,370.65,370.82,370.569,370.82,32358.0
2023-12-15 13:29:00,370.535,370.67,370.53,370.64,18477.0
2023-12-15 13:28:00,370.52,370.55,370.31,370.55,53940.0
2023-12-15 13:27:00,370.58,370.63,370.52,370.545,23930.0
2023-12-15 13:26:00,370.49,370.65,370.49,370.58,37451.0
2023-12-15 13:25:00,370.469,370.52,370.41,370.48,37898.0
2023-12-15 13:24:00,370.54,370.54,370.43,370.49,10047.0
2023-12-15 13:23:00,370.4,370.6,370.4,370.58,14707.0
2023-12-15 13:22:00,370.466,370.52,370.374,370.41,19627.0
2023-12-15 13:21:00,370.41,370.5,370.39,370.46,16891.0
2023-12-15 13:20:00,370.38,370.445,370.37,370.41,21181.0
2023-12-15 13:19:00,370.51,370.51,370.367,370.39,14085.0
2023-12-15 13:18:00,370.61,370.62,370.51,370.51,13612.0
2023-12-15 13:17:00,370.51,370.7,370.51,370.62,30930.0
2023-12-15 13:16:00,370.438,370.49,370.345,370.475,17246.0
2023-12-15 13:15:00,370.74,370.765,370.44,370.445,26631.0
2023-12-15 13:14:00,370.57,370.86,370.57,370.785,32450.0
2023-12-15 13:13:00,370.57,370.596,370.39,370.56,15636.0
2023-12-15 13:12:00,370.33,370.57,370.315,370.57,15001.0
2023-12-15 13:11:00,370.36,370.41,370.22,370.35,31673.0
2023-12-15 13:10:00,370.45,370.555,370.37,370.39,50735.0
2023-12-15 13:09:00,370.58,370.58,370.39,370.45,28043.0
2023-12-15 13:08:00,370.511,370.66,370.51,370.55,30996.0
2023-12-15 13:07:00,370.475,370.65,370.37,370.52,42745.0
2023-12-15 13:06:00,370.51,370.54,370.42,370.47,24688.0
2023-12-15 13:05:00,370.103,370.48,370.09,370.48,32436.0
2023-12-15 13:04:00,370.22,370.22,369.96,370.104,32042.0
2023-12-15 13:03:00,370.03,370.23,370.03,370.195,41131.0
2023-12-15 13:02:00,370.205,370.21,369.93,370.074,54265.0
2023-12-15 13:01:00,370.2,370.25,370.05,370.222,57004.0
2023-12-15 13:00:00,370.12,370.22,370.08,370.21,46755.0
2023-12-15 12:59:00,370.215,370.29,370.1,370.13,54163.0
2023-12-15 12:58:00,370.34,370.35,370.16,370.215,27362.0
2023-12-15 12:57:00,370.295,370.34,370.181,370.32,53390.0
2023-12-15 12:56:00,370.661,370.661,370.3,370.31,54983.0
2023-12-15 12:55:00,370.65,370.71,370.61,370.66,35025.0
